Job,JobDescription,JobClassification,JobType,MasterJob,Priority,StockCode,StockDescription,Warehouse,Customer,CustomerName,JobTenderDate,JobDeliveryDate,JobStartDate,ActCompleteDate,Complete,SeqCheckReq,DateCalcMethod,ExpLabour,ExpMaterial,QtyToMake,QtyManufactured,Source,EstSourceNum,NextDetailLine,PctCompleteFlag,PrtFactDoc1,PrtFactDoc2,PrtFactDoc3,PrtFactDoc4,SellingPrice,AddLabPct,AddMatPct,ProfitPct,SalesOrder,MaterialBilled,LabourBilled,NextOpForAll,HighestOpPosted,TotalQtyScrapped,ConfirmedFlag,HoldFlag,JobCreatedStruc,LstOrderCreated,TraceableType,NxtLinePartBook,Route,WipCtlGlCode,Decimals,SalesOrderLine,MatCostToDate1,MatCostToDate2,MatCostToDate3,LabCostToDate1,LabCostToDate2,LabCostToDate3,HrsBookToDate1,HrsBookToDate2,HrsBookToDate3,MatValueIssues1,MatValueIssues2,MatValueIssues3,LabValueIssues1,LabValueIssues2,LabValueIssues3,NarrationNum,ReqPlnFlag,DateJobLstUpd,TimeJobLstUpd,HierarchyFlag,NextLineHier,EstTrailLoad,OrdEntSource,Version,Release,AllocationLine,PurgeJob,HierarchyJob,MrpFromJob,MrpToJob,OrigDueDate,GrossFlg,GrossQty,ExpLabCurrent,ExpMatCurrent,ReservedLotSerFlag,NotionalPart,CoProductCostMet,CoProductCostVal,CoProductType,CapexCode,CapexLine,UomFlag,ConvFactUom,ConvMulDiv,ScheduleFlag,SchStartDate,SchStartTime,SchEndDate,SchEndTime,QtyToMakeEnt,QtyManufacturedEnt,TotQtyScrappedEnt,GrossQtyEnt,ProductCode,LibraryCode,TimeStamp,NestAllocs,CreatedForNest
20043771,BEAM WRAP FOR ET PAVER,SUB, , ,50,40947136,BEAM WRAP FOR ET PAVER,1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,39,61.33232,10,0,N, ,6,0,Y,N,N,N,148.1142,0,0,0, ,0,0,2,1,0,Y,N,Y, ,N,0,0,1200,2,0,613.13,0,0,168.35,0,0,2.59,0,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,10,39,61.33232, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,10,0,0,10, ,     ,0x000000011D7953DF, , 
20043934,BRACKET ADJUSTABLE RIDE HEIGHT,SUB, , ,50,40948427,BRACKET ADJUSTABLE RIDE HEIGHT,1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,32.5,11.57016,2,0,N, ,1,0,Y,N,N,N,134.06199,0,0,0, ,0,0,3,1,0,Y,N,Y, ,N,0,0,1200,2,0,0,0,0,16.25,0,0,0.25,0,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,2,32.5,11.57016, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,2,0,0,2, ,     ,0x000000011D349AC5, , 
20043930,COUPLER PLATE ASS'Y,SUB, , ,50,40946584,COUPLER PLATE ASS'Y,1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,87.1,341.6724,5,0,N, ,4,0,Y,N,N,N,953.8479,0,0,0, ,0,0,6,4,0,Y,N,Y, ,N,0,0,1200,2,0,0,0,0,150.8,0,0,2.32,0,0,0,0,0,0,0,0,0, ,00:00.0,1518, ,0, , ,     ,     ,  , , , , ,00:00.0,N,5,87.1,341.6724, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,5,0,0,5, ,     ,0x000000011E1F2B60, , 
20043941,MOUNT SINGLE BAG PERCH,SUB, , ,50,40955951,MOUNT SINGLE BAG PERCH,1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,59.15,45.01102,10,0,N, ,0,0,Y,N,N,N,285.9927,0,0,0, ,0,0,6,0,0,Y,N,Y, ,N,0,0,1200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,10,59.15,45.01102, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,10,0,0,10, ,     ,0x000000011BBC9113, , 
20043966,"A-FRAME 2 BAG FOR 114"" TAG",SUB, , ,50,40964861,"A-FRAME 2 BAG FOR 114"" TAG",1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,708.5,1399.67439,5,0,N, ,0,0,Y,N,N,N,4870.4745,0,0,0, ,0,0,8,0,0,Y,N,Y, ,N,0,0,1200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,00:00.0,1536, ,0, , ,     ,     ,  , , , , ,00:00.0,N,5,708.5,1399.67439, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,5,0,0,5, ,     ,0x000000011BBC912C, , 
20043970,COUPLER PLATE ASS'Y,SUB, , ,50,40989447,COUPLER PLATE ASS'Y,1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,104,275.63856,2,0,N, ,5,0,Y,N,N,N,881.67099,0,0,0, ,0,0,6,4,0,Y,N,Y, ,N,0,0,1200,2,0,0,0,0,126.75,0,0,1.95,0,0,0,0,0,0,0,0,0, ,00:00.0,1540, ,0, , ,     ,     ,  , , , , ,00:00.0,N,2,104,275.63856, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,2,0,0,2, ,     ,0x000000011DFE4CE0, , 
20043981,PIPE SPOOL MADE FROM 1-1/4 SCH,SUB, , ,50,40900486,PIPE SPOOL MADE FROM 1-1/4 SCH,1, , ,00:00.0,00:00.0,00:00.0,00:00.0,Y,N,S,1.3,0.34594,250,250,N, ,3,0,Y,N,N,N,5.01911,0,0,0, ,0,0,2,1,0,Y,N,Y, ,N,1,0,1200,2,0,86.49,0,0,366.6,0,0,5.64,0,0,86.49,0,0,366.6,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,250,1.3,0.34594, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,250,250,0,250, ,     ,0x000000011D33BA59, , 
20043982,BRACKET OUTRIGER BOTTOM SUPORT,SUB, , ,50,40900501,BRACKET OUTRIGER BOTTOM SUPORT,1, , ,00:00.0,00:00.0,00:00.0,00:00.0,Y,N,S,8.45,3.75304,56,56,N, ,9,0,Y,N,N,N,21.75696,0,0,0, ,0,0,4,3,0,Y,N,Y, ,N,1,0,1200,2,0,210.45,0,0,536.25,0,0,8.25,0,0,210.45,0,0,536.25,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,56,8.45,3.75304, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,56,56,0,56, ,     ,0x000000011DFC0DB1, , 
20043998,PIN ASSY. 51HDG DECK,SUB, , ,50,40950014,PIN ASSY. 51HDG DECK,1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,16.25,334.82379,4,0,N, ,7,0,Y,N,N,N,934.55588,0,0,0, ,0,0,4,3,0,Y,N,Y, ,N,0,0,1200,2,0,1332,0,0,78.65,0,0,1.21,0,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,4,16.25,334.82379, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,4,0,0,4, ,     ,0x000000011E21B804, , 
20043961,"BUMPER 102"" ART & ET NEW",SUB, , ,50,40963615,"BUMPER 102"" ART & ET NEW",1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,47.45,315.19695,10,0,N, ,0,0,Y,N,N,N,909.5442,0,0,0, ,0,0,2,0,0,Y,N,Y, ,N,0,0,1200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,10,47.45,315.19695, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,10,0,0,10, ,     ,0x000000011BBC9127, , 
70002649,PONY TOOL CRIB COVER,PAR, , ,50,PY-TBX-P001,PONY TOOL CRIB COVER,4,7778,BWS MACHINE SHOP,00:00.0,00:00.0,00:00.0,00:00.0,Y,N,M,26,15.78784,12,12,P, ,3,0,Y,N,N,N,47.9655,0,0,0, ,0,0,3,2,0,Y,N,Y, ,N,1,0,1200,2,0,189.31,0,0,126.75,0,0,1.95,0,0,189.31,0,0,126.75,0,0,0, ,00:00.0,1432, ,0, , ,     ,     ,  , , , , ,00:00.0,N,12,26,15.78784, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,12,12,0,12, ,     ,0x000000011D7C19C9, , 
20044648,STOCK,SUB, , ,50,22200628,CHAIN SANDER 17-3/4C/C AL667XH,1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,7.8,18.19773,60,0,N, ,0,0,Y,N,N,N,64.39515,0,0,0, ,0,0,4,0,0,Y,N,Y, ,N,0,0,1200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,00:00.0,1432, ,0, , ,     ,     ,  , , , , ,00:00.0,N,60,7.8,18.19773, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,60,0,0,60, ,     ,0x000000011DFD3423, , 
20044649,STOCK,SUB, , ,50,22200627,"CHAIN SANDER 18""CTC AL667XH",1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,7.8,18.28882,120,0,N, ,0,0,Y,N,N,N,63.92723,0,0,0, ,0,0,4,0,0,Y,N,Y, ,N,0,0,1200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,120,7.8,18.28882, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,120,0,0,120, ,     ,0x000000011DFD3441, , 
20044505,"PIPE 3/4"" SCH 80X100""",SUB, , ,50,40935394,"PIPE 3/4"" SCH 80X100""",1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,19.5,14.51919,1,0,N, ,0,0,Y,N,N,N,80.9115,0,0,0, ,0,0,3,0,0,Y,N,Y, ,N,0,0,1200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,19.5,14.51919, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,0,0,1, ,     ,0x000000011DD7C469, , 
20044506,"PIPE 1"" SCH 80X100""",SUB, , ,50,40935395,"PIPE 1"" SCH 80X100""",1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,19.5,21.6488,3,0,N, ,0,0,Y,N,N,N,73.34649,0,0,0, ,0,0,3,0,0,Y,N,Y, ,N,0,0,1200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,3,19.5,21.6488, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,3,0,0,3, ,     ,0x000000011DD7C492, , 
20044507,"PIPE 1-1/2 SCH 40X100""",SUB, , ,50,40935396,"PIPE 1-1/2 SCH 40X100""",1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,19.5,24.82335,1,0,N, ,0,0,Y,N,N,N,85.5525,0,0,0, ,0,0,3,0,0,Y,N,Y, ,N,0,0,1200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,19.5,24.82335, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,0,0,1, ,     ,0x000000011DD7C49E, , 
20044548,"PIPE SCH80 3/4X120""",SUB, , ,50,40958377,"PIPE SCH80 3/4X120""",1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,19.5,17.43,2,0,N, ,0,0,Y,N,N,N,87.6945,0,0,0, ,0,0,3,0,0,Y,N,Y, ,N,0,0,1200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,2,19.5,17.43, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,2,0,0,2, ,     ,0x000000011DFD200C, , 
20044549,"PIPE SCH80 1X120""",SUB, , ,50,40958379,"PIPE SCH80 1X120""",1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,19.5,21.6488,4,0,N, ,0,0,Y,N,N,N,141.30399,0,0,0, ,0,0,3,0,0,Y,N,Y, ,N,0,0,1200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,4,19.5,21.6488, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,4,0,0,4, ,     ,0x000000011DFD2025, , 
70002628,"21'-6"" T-BOX 1/4"" FLOOR",PAR, , ,50,TF1240,"21'-6"" T-BOX 1/4"" FLOOR",1,3384,STARGATE MFG LTD,00:00.0,00:00.0,00:00.0,NULL,N,N,S,1235,6181.39161,1,0,O, ,0,0,N,N,N,N,0,0,0,0,109901,0,0,3,0,0,Y,N,Y, ,N,0,0,1200,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,00:00.0,738, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,1235,6181.39161, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,0,0,1, ,     ,0x000000011D77F584, , 
70002641,FIFTH WHEEL PLATE ASSY,PAR, , ,50,TR-UC15-G12-A004,FIFTH WHEEL PLATE ASSY,1,7778,BWS MACHINE SHOP,00:00.0,00:00.0,00:00.0,00:00.0,Y,N,S,325,1161.78237,1,1,P, ,38,0,Y,N,N,N,0,0,0,0, ,0,0,2,1,0,Y,N,Y, ,N,1,0,1200,2,0,1139.02,0,0,544.05,0,0,8.37,0,0,1139.02,0,0,544.05,0,0,0, ,00:00.0,703, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,325,1161.78237, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,1,0,1, ,     ,0x000000011DF9268B, , 
70002642,FIFTH WHEEL PLATE ASS'Y,PAR, , ,50,TR-UC18-G12-A103,FIFTH WHEEL PLATE ASS'Y,1,7778,BWS MACHINE SHOP,00:00.0,00:00.0,00:00.0,00:00.0,Y,N,S,325,1120.51623,1,1,P, ,35,0,Y,N,N,N,0,0,0,0, ,0,0,2,1,0,Y,N,Y, ,N,1,0,1200,2,0,1118.24,0,0,356.2,0,0,5.48,0,0,1118.24,0,0,356.2,0,0,0, ,00:00.0,657, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,325,1120.51623, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,1,0,1, ,     ,0x000000011DF919B1, , 
70002643,FIFTH WHEEL PLATE ASSY,PAR, , ,50,TR-UC15-G12-A004,FIFTH WHEEL PLATE ASSY,1,7778,BWS MACHINE SHOP,00:00.0,00:00.0,00:00.0,00:00.0,Y,N,S,325,1161.78237,1,1,P, ,38,0,Y,N,N,N,0,0,0,0, ,0,0,2,1,0,Y,N,Y, ,N,1,0,1200,2,0,1139.02,0,0,169,0,0,2.6,0,0,1139.02,0,0,211.25,0,0,0, ,00:00.0,704, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,325,1161.78237, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,1,0,1, ,     ,0x000000011DFA6674, , 
70002501,PONY AXLE COVER,PAR, , ,50,PY-FCP-P001,PONY AXLE COVER,4, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,9.75,23.91266,4,0,N, ,0,0,Y,N,N,N,64.86208,0,0,0, ,0,0,2,0,0,Y,N,Y, ,N,0,0,1200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,4,9.75,23.91266, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,4,0,0,4, ,     ,0x000000011C74E489, , 
20044088,MOUNT MUDFLAP BOLT ON,SUB, , ,50,22202807,MOUNT MUDFLAP BOLT ON,1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,22.1,14.31351,10,0,N, ,0,0,Y,N,N,N,84.87443,0,0,0, ,0,0,5,0,0,Y,N,Y, ,N,0,0,1200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,00:00.0,1448, ,0, , ,     ,     ,  , , , , ,00:00.0,N,10,22.1,14.31351, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,10,0,0,10, ,     ,0x000000011BBC91A2, , 
20044041,4733,SUB, , ,50,40961170,GOOSENECK FOR 42'48'53' ET,1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,483.6,2166.90521,1,0,N, ,7,0,Y,N,N,N,7133.319,0,0,0, ,0,0,2,0,0,Y,N,Y, ,N,0,0,1200,2,0,37.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,483.6,2166.90521, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,0,0,1, ,     ,0x000000011C2D289B, , 
20044057,"BEAM ASS. PV GNK114""-18""-24""KP",SUB, , ,50,40946577,"BEAM ASS. PV GNK114""-18""-24""KP",1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,442.65,686.33206,2,0,N, ,0,0,Y,N,N,N,2857.581,0,0,0, ,0,0,5,0,0,Y,N,Y, ,N,0,0,1200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,2,442.65,686.33206, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,2,0,0,2, ,     ,0x000000011BBC9184, , 
20044046,4672,SUB, , ,50,40992146,GNK 55HDG3X E  V2020,1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,1820,11662.51895,1,0,N, ,22,0,Y,N,N,N,31023.9885,0,0,0, ,0,0,2,0,0,Y,N,Y, ,N,0,0,1200,2,0,734.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,1820,11662.51895, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,0,0,1, ,     ,0x000000011CB9B70E, , 
70002467,BEAM ASSY PONY 3X,PAR, , ,50,PY-FR-A001,BEAM ASSY PONY 3X,1,7778,BWS MACHINE SHOP,00:00.0,00:00.0,00:00.0,NULL,N,N,S,1950,3114.64336,1,0,P, ,22,0,Y,N,N,N,11827.512,0,0,0, ,0,0,8,7,0,Y,N,Y, ,N,0,0,1200,2,0,1920,0,0,1176.5,0,0,18.1,0,0,0,0,0,0,0,0,0, ,00:00.0,1545, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,1950,3114.64336, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,0,0,1, ,     ,0x000000011DD31724, , 
70002136,STEEL PARTS FOR WO9420,PAR, , ,50,SP9420,STEEL PARTS FOR WO9420,1,3384,STARGATE MFG LTD,00:00.0,00:00.0,00:00.0,NULL,N,N,S,0,2163.16056,1,0,O, ,0,0,N,N,N,N,0,0,0,0,109449,0,0,2,0,0,Y,N,Y, ,N,0,0,1200,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,00:00.0,1537, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,0,2163.16056, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,0,0,1, ,     ,0x000000011BBCA88B, , 
70002259,"17FT PONY BOX FLOOR 1/4""",PAR, , ,50,PF9196,"17FT PONY BOX FLOOR 1/4""",1,3384,STARGATE MFG LTD,00:00.0,00:00.0,00:00.0,NULL,N,N,S,1235,3699.63685,1,0,O, ,47,0,Y,N,N,N,0,0,0,0,109621,0,0,3,2,0,Y,N,Y, ,N,0,0,1200,2,1,2649.97,0,0,2070.25,1004.9,0,31.85,15.46,0,0,0,0,0,0,0,0, ,00:00.0,833, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,1235,3699.63685, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,0,0,1, ,     ,0x000000011CB6AF30, , 
70002278,"20'-9"" T-BOX FLOOR",PAR, , ,50,TF1218,"20'-9"" T-BOX FLOOR",1,3384,STARGATE MFG LTD,00:00.0,00:00.0,00:00.0,NULL,N,N,S,1495,5553.72312,1,0,O, ,0,0,Y,N,N,N,0,0,0,0,109640,0,0,3,0,0,Y,N,Y, ,N,0,0,1200,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,00:00.0,731, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,1495,5553.72312, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,0,0,1, ,     ,0x000000011D77E4D0, , 
20044221,KIT LIFT PARTS 25K 260 SUSP,SUB, , ,50,40968710,KIT LIFT PARTS 25K 260 SUSP,1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,65,94.56081,9,0,N, ,1,0,Y,N,N,N,382.92218,0,0,0, ,0,0,5,1,0,Y,N,Y, ,N,0,0,1200,2,0,0,0,0,6.5,0,0,0.1,0,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,9,65,94.56081, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,9,0,0,9, ,     ,0x000000011DD2BB12, , 
20044306,4736  Grease Bank,SUB, , ,50,40957630,GREASE BANK ASS.,1,7778,BWS MACHINE SHOP,00:00.0,00:00.0,00:00.0,NULL,N,N,S,0,38.02,1,0,P, ,2,0,Y,N,N,N,151.5465,0,0,0, ,0,0,2,0,0,Y,N,Y, ,N,0,0,1200,2,0,38.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,00:00.0,1119, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,0,38.02, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,0,0,1, ,     ,0x000000011D7B0622, , 
30001665,CLAIM #6701 - ABS SENSOR,WAR, , ,50,#0999999,Warranty Parts Only,**,9999,WARRANTY,00:00.0,00:00.0,00:00.0,NULL,N,N,M,0,0,1,0, , ,1,0,N,N,N,N,0,0,0,0, ,0,0,1,0,0,Y,N,Y, ,N,0,0,1200,6,0,21.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,00:00.0,1327, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,0,0, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,0,0,1, ,     ,0x000000011D7B68DB, , 
70002260,17FT PONY BOX FLOOR 3/8IN,PAR, , ,50,PF9197,17FT PONY BOX FLOOR 3/8IN,1,3384,STARGATE MFG LTD,00:00.0,00:00.0,00:00.0,NULL,N,N,S,1235,3699.63685,1,0,O, ,0,0,Y,N,N,N,0,0,0,0,109622,0,0,3,0,0,Y,N,Y, ,N,0,0,1200,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,00:00.0,751, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,1235,3699.63685, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,0,0,1, ,     ,0x000000011BBCA8FD, , 
70002426,STEEL PARTS FOR WO9066,PAR, , ,50,SP9066,STEEL PARTS FOR WO9066,1,3384,STARGATE MFG LTD,00:00.0,00:00.0,00:00.0,00:00.0,Y,N,S,0,2113.95015,1,1,O, ,9,0,N,N,N,N,0,0,0,0,109697,0,0,2,0,0,Y,N,Y, ,N,1,0,1200,2,1,2016.44,0,0,0,0,0,0,0,0,2016.44,0,0,0,0,0,0, ,00:00.0,653, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,0,2113.95015, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,1,0,1, ,     ,0x000000011DF934FB, , 
70002498,4810,PAR, , ,50,40995961,A-FRAME CONNECTOR DOLLEY,1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,728,1449.84297,1,0,N, ,0,0,Y,N,N,N,0,0,0,0, ,0,0,5,0,0,Y,N,Y, ,N,0,0,1200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,728,1449.84297, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,0,0,1, ,     ,0x000000011C74E447, , 
20044163,4731,SUB, , ,50,40970292,PLATE 5/16X48-1/4X27-1/8=8.9,1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,13,91.61357,2,0,N, ,0,0,Y,N,N,N,0,0,0,0, ,0,0,3,0,0,Y,N,Y, ,N,0,0,1200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,2,13,91.61357, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,2,0,0,2, ,     ,0x000000011BBC91EB, , 
20044173,4737,SUB, , ,50,41000111,TIRE CARRIER UNDERMOUNT / TAG,1, , ,00:00.0,00:00.0,00:00.0,00:00.0,Y,N,S,195,23.50511,1,1,N, ,8,0,Y,N,N,N,0,0,0,0, ,0,0,4,3,0,Y,N,Y, ,N,1,0,1200,0,0,23.78,0,0,183.95,0,0,2.83,0,0,23.78,0,0,183.95,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,195,23.50511, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,1,0,1, ,     ,0x000000011D7C18FE, , 
20044270,GNK RIDE HEIGHT ASSY,SUB, , ,50,40992180,GNK RIDE HEIGHT ASSY,1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,130,382.09412,1,0,N, ,0,0,Y,N,N,N,1372.002,0,0,0, ,0,0,5,0,0,Y,N,Y, ,N,0,0,1200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,130,382.09412, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,0,0,1, ,     ,0x000000011C948330, , 
20044271,GNK X-MEMBER ASSY,SUB, , ,50,40993492,GNK X-MEMBER ASSY,1, , ,00:00.0,00:00.0,00:00.0,00:00.0,Y,N,S,123.5,281.40102,1,1,N, ,18,0,Y,N,N,N,1005.52449,0,0,0, ,0,0,4,3,0,Y,N,Y, ,N,1,0,1200,2,0,307.88,0,0,166.4,0,0,2.56,0,0,307.88,0,0,166.4,0,0,0, ,00:00.0,1304, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,123.5,281.40102, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,1,0,1, ,     ,0x000000011DB1FE23, , 
20044272,COUPLER PLATE ASSEMBLY HDG,SUB, , ,50,40993494,COUPLER PLATE ASSEMBLY HDG,1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,133.25,432.13496,1,0,N, ,0,0,Y,N,N,N,1366.851,0,0,0, ,0,0,3,0,0,Y,N,Y, ,N,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,133.25,432.13496, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,0,0,1, ,     ,0x000000011C9483E8, , 
70002599,"WET LINE PIPE ASSY  29""",PAR, , ,50,TR-UC-A002,"WET LINE PIPE ASSY  29""",1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,32.5,8.67935,10,0,N, ,0,0,Y,N,N,N,59.925,0,0,0, ,0,0,4,0,0,Y,N,Y, ,N,0,0,1200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,00:00.0,1545, ,0, , ,     ,     ,  , , , , ,00:00.0,N,10,32.5,8.67935, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,10,0,0,10, ,     ,0x000000011C750AB4, , 
